LECROYWS4054HD,18796,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,04-Sep-2025 14:52:55,0                 
Time,Ampl
-4.001492e-007,0.0070720094
-3.997492e-007,0.0076367004
-3.993492e-007,0.0077778731
-3.989492e-007,0.0073072973
-3.985492e-007,0.006554376
-3.981492e-007,0.0055191091
-3.977492e-007,0.0053308788
-3.973492e-007,0.0057543971
-3.969492e-007,0.0064602608
-3.965492e-007,0.0067896639
-3.961492e-007,0.007119067
-3.957492e-007,0.0074955276
-3.953492e-007,0.0079661035
-3.949492e-007,0.008248449
-3.945492e-007,0.0084366793
-3.941492e-007,0.008248449
-3.937492e-007,0.0076367004
-3.933492e-007,0.0075425852
-3.929492e-007,0.0077308156
-3.925492e-007,0.0079190459
-3.921492e-007,0.0075896428
-3.917492e-007,0.0067426063
-3.913492e-007,0.0062720305
-3.909492e-007,0.006554376
-3.905492e-007,0.0075425852
-3.901492e-007,0.0090484279
-3.897492e-007,0.0098954644
-3.893492e-007,0.0095660613
-3.889492e-007,0.0080131611
-3.885492e-007,0.0063661456
-3.881492e-007,0.0055191091
-3.877492e-007,0.0056132243
-3.873492e-007,0.0060838001
-3.869492e-007,0.0064132032
-3.865492e-007,0.0069308366
-3.861492e-007,0.0082013914
-3.857492e-007,0.0096601765
-3.853492e-007,0.010883674
-3.849492e-007,0.01017781
-3.845492e-007,0.007683758
-3.841492e-007,0.0053308788
-3.837492e-007,0.0049073606
-3.833492e-007,0.0066014336
-3.829492e-007,0.0086249096
-3.825492e-007,0.009377831
-3.821492e-007,0.0082955066
-3.817492e-007,0.0062720305
-3.813492e-007,0.0055191091
-3.809492e-007,0.006554376
-3.805492e-007,0.0086249096
-3.801492e-007,0.009942522
-3.797492e-007,0.0094248886
-3.793492e-007,0.0078719883
-3.789492e-007,0.0068837791
-3.785492e-007,0.0072602397
-3.781492e-007,0.0082955066
-3.777492e-007,0.0090013703
-3.773492e-007,0.0085307945
-3.769492e-007,0.0067426063
-3.765492e-007,0.0054720516
-3.761492e-007,0.0057073395
-3.757492e-007,0.0070249518
-3.753492e-007,0.0082013914
-3.749492e-007,0.0083896217
-3.745492e-007,0.0072602397
-3.741492e-007,0.0053779364
-3.737492e-007,0.0040132665
-3.733492e-007,0.0040132665
-3.729492e-007,0.0058485122
-3.725492e-007,0.0083896217
-3.721492e-007,0.010554271
-3.717492e-007,0.010648386
-3.713492e-007,0.0091425431
-3.709492e-007,0.007683758
-3.705492e-007,0.0074484701
-3.701492e-007,0.0082013914
-3.697492e-007,0.0090954855
-3.693492e-007,0.0094719462
-3.689492e-007,0.0096131189
-3.685492e-007,0.0094719462
-3.681492e-007,0.0091896007
-3.677492e-007,0.0086719672
-3.673492e-007,0.0081072762
-3.669492e-007,0.0083896217
-3.665492e-007,0.0095190037
-3.661492e-007,0.010507213
-3.657492e-007,0.010460155
-3.653492e-007,0.00881314
-3.649492e-007,0.0066014336
-3.645492e-007,0.0061779153
-3.641492e-007,0.0070720094
-3.637492e-007,0.00881314
-3.633492e-007,0.0094719462
-3.629492e-007,0.0090013703
-3.625492e-007,0.0073543549
-3.621492e-007,0.0058955698
-3.617492e-007,0.0051426485
-3.613492e-007,0.0058014546
-3.609492e-007,0.007683758
-3.605492e-007,0.0095660613
-3.601492e-007,0.010836616
-3.597492e-007,0.010224867
-3.593492e-007,0.0084837369
-3.589492e-007,0.0075896428
-3.585492e-007,0.0087660824
-3.581492e-007,0.010601328
-3.577492e-007,0.010413098
-3.573492e-007,0.0083425641
-3.569492e-007,0.0058014546
-3.565492e-007,0.0052838212
-3.561492e-007,0.0070720094
-3.557492e-007,0.009377831
-3.553492e-007,0.0098954644
-3.549492e-007,0.0087190248
-3.545492e-007,0.0067426063
-3.541492e-007,0.0067426063
-3.537492e-007,0.0080131611
-3.533492e-007,0.0086249096
-3.529492e-007,0.0077778731
-3.525492e-007,0.0057073395
-3.521492e-007,0.0050014757
-3.517492e-007,0.006554376
-3.513492e-007,0.0090013703
-3.509492e-007,0.010413098
-3.505492e-007,0.0097072341
-3.501492e-007,0.0081072762
-3.497492e-007,0.0075425852
-3.493492e-007,0.008248449
-3.489492e-007,0.0098013492
-3.485492e-007,0.010930731
-3.481492e-007,0.010460155
-3.477492e-007,0.0091896007
-3.473492e-007,0.0077308156
-3.469492e-007,0.0061308577
-3.465492e-007,0.005424994
-3.461492e-007,0.0059426274
-3.457492e-007,0.0075896428
-3.453492e-007,0.010271925
-3.449492e-007,0.01173071
-3.445492e-007,0.010507213
-3.441492e-007,0.0079190459
-3.437492e-007,0.0054720516
-3.433492e-007,0.0051897061
-3.429492e-007,0.0072131821
-3.425492e-007,0.0089072551
-3.421492e-007,0.0084837369
-3.417492e-007,0.0067896639
-3.413492e-007,0.0055661667
-3.409492e-007,0.0062249729
-3.405492e-007,0.0082013914
-3.401492e-007,0.01017781
-3.397492e-007,0.0099895796
-3.393492e-007,0.0080131611
-3.389492e-007,0.0066014336
-3.385492e-007,0.0068367215
-3.381492e-007,0.0082955066
-3.377492e-007,0.0095190037
-3.373492e-007,0.0092366582
-3.369492e-007,0.0082013914
-3.365492e-007,0.0075425852
-3.361492e-007,0.0071661246
