LECROYWS4054HD,18796,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,04-Sep-2025 12:30:06,0                 
Time,Ampl
-1.00148e-006,-0.001378034
-9.9948e-007,0.0002689811
-9.9748e-007,0.0005042691
-9.9548e-007,0.0008572009
-9.9348e-007,-0.0007898145
-9.9148e-007,0.001798353
-9.8948e-007,-8.395073e-005
-9.8748e-007,-0.001966254
-9.8548e-007,0.003445368
-9.8348e-007,-0.00184861
-9.8148e-007,-0.003495626
-9.7948e-007,0.000739557
-9.7748e-007,0.002739504
-9.7548e-007,-0.001025102
-9.7348e-007,0.0002689811
-9.7148e-007,0.001915997
-9.6948e-007,-0.0007898145
-9.6748e-007,3.369323e-005
-9.6548e-007,-0.0009074584
-9.6348e-007,-0.00243683
-9.6148e-007,0.001210133
-9.5948e-007,0.001445421
-9.5748e-007,0.0008572009
-9.5548e-007,-0.001378034
-9.5348e-007,0.004268876
-9.5148e-007,0.001563065
-9.4948e-007,-0.001025102
-9.4748e-007,-0.001966254
-9.4548e-007,-0.003966201
-9.4348e-007,0.0008572009
-9.4148e-007,0.0003866251
-9.3948e-007,0.001327777
-9.3748e-007,0.005680603
-9.3548e-007,-0.002554474
-9.3348e-007,-8.395073e-005
-9.3148e-007,-0.001025102
-9.2948e-007,-0.0002015947
-9.2748e-007,0.003445368
-9.2548e-007,-0.002789762
-9.2348e-007,-0.0002015947
-9.2148e-007,0.0005042691
-9.1948e-007,-8.395073e-005
-9.1748e-007,-0.002789762
-9.1548e-007,-0.00126039
-9.1348e-007,0.004151232
-9.1148e-007,-0.00126039
-9.0948e-007,0.002974792
-9.0748e-007,0.001092489
-9.0548e-007,0.001445421
-9.0348e-007,-0.001378034
-9.0148e-007,-0.001613322
-8.9948e-007,0.000739557
-8.9748e-007,0.001327777
-8.9548e-007,-0.0004368826
-8.9348e-007,-0.0006721705
-8.9148e-007,-0.001025102
-8.8948e-007,0.001210133
-8.8748e-007,-0.001613322
-8.8548e-007,0.002739504
-8.8348e-007,-0.002319186
-8.8148e-007,3.369323e-005
-8.7948e-007,-0.001613322
-8.7748e-007,0.001680709
