LECROYWS4054HD,18796,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,04-Sep-2025 12:30:06,0                 
Time,Ampl
-1.001072e-006,-0.002226539
-9.99072e-007,0.002008644
-9.97072e-007,0.0003616281
-9.95072e-007,-0.0001089477
-9.93072e-007,0.003890947
-9.91072e-007,0.0003616281
-9.89072e-007,-0.001285387
-9.87072e-007,0.003420371
-9.85072e-007,0.003420371
-9.83072e-007,-0.001755963
-9.81072e-007,0.002479219
-9.79072e-007,0.003185083
-9.77072e-007,0.003185083
-9.75072e-007,0.00130278
-9.73072e-007,0.00130278
-9.71072e-007,0.002949795
-9.69072e-007,0.002479219
-9.67072e-007,0.002714507
-9.65072e-007,0.001773356
-9.63072e-007,0.002243931
-9.61072e-007,-0.0008148115
-9.59072e-007,-0.001285387
-9.57072e-007,0.002949795
-9.55072e-007,0.001538068
-9.53072e-007,0.003890947
-9.51072e-007,-0.001520675
-9.49072e-007,-0.001755963
-9.47072e-007,0.0001263402
-9.45072e-007,-0.001755963
-9.43072e-007,0.004596811
-9.41072e-007,-0.001050099
-9.39072e-007,0.002243931
-9.37072e-007,0.0001263402
-9.35072e-007,0.00130278
-9.33072e-007,0.001538068
-9.31072e-007,0.004832099
-9.29072e-007,-0.002932403
-9.27072e-007,0.002008644
-9.25072e-007,0.0003616281
-9.23072e-007,0.002479219
-9.21072e-007,0.001538068
-9.19072e-007,0.0001263402
-9.17072e-007,-0.001755963
-9.15072e-007,0.0001263402
-9.13072e-007,0.003185083
-9.11072e-007,-0.002461827
-9.09072e-007,-0.0003442356
-9.07072e-007,0.002008644
-9.05072e-007,-0.0005795236
-9.03072e-007,0.004126235
-9.01072e-007,0.002008644
-8.99072e-007,0.001067492
-8.97072e-007,-0.0005795236
-8.95072e-007,0.003655659
-8.93072e-007,-0.001285387
-8.91072e-007,0.003655659
-8.89072e-007,0.00130278
-8.87072e-007,0.001538068
-8.85072e-007,0.001067492
-8.83072e-007,0.001538068
-8.81072e-007,0.001538068
-8.79072e-007,-0.004108842
-8.77072e-007,0.003655659
-8.75072e-007,0.003890947
-8.73072e-007,-0.001755963
-8.71072e-007,0.003890947
-8.69072e-007,0.0003616281
-8.67072e-007,0.001773356
-8.65072e-007,0.001538068
-8.63072e-007,-0.001520675
-8.61072e-007,0.001538068
-8.59072e-007,0.002243931
-8.57072e-007,-0.0001089477
-8.55072e-007,-0.001050099
-8.53072e-007,0.002243931
-8.51072e-007,-0.002932403
-8.49072e-007,0.004596811
-8.47072e-007,0.002479219
-8.45072e-007,0.003185083
-8.43072e-007,-0.0001089477
-8.41072e-007,-0.0003442356
-8.39072e-007,0.002479219
-8.37072e-007,0.0003616281
-8.35072e-007,0.002008644
-8.33072e-007,0.003420371
-8.31072e-007,-0.001755963
-8.29072e-007,-0.0003442356
-8.27072e-007,0.003890947
-8.25072e-007,0.003420371
-8.23072e-007,0.0003616281
-8.21072e-007,0.00130278
-8.19072e-007,-0.0003442356
-8.17072e-007,0.0001263402
-8.15072e-007,0.002714507
-8.13072e-007,0.00130278
-8.11072e-007,0.000832204
-8.09072e-007,0.001538068
-8.07072e-007,0.000832204
-8.05072e-007,0.000832204
-8.03072e-007,-0.001991251
-8.01072e-007,0.001773356
-7.99072e-007,-0.001050099
-7.97072e-007,0.005067386
-7.95072e-007,0.002008644
-7.93072e-007,-0.001050099
-7.91072e-007,-0.003638266
-7.89072e-007,0.002714507
-7.87072e-007,0.002243931
-7.85072e-007,0.004126235
-7.83072e-007,0.00130278
-7.81072e-007,0.001773356
-7.79072e-007,0.001538068
-7.77072e-007,-0.0001089477
-7.75072e-007,0.000832204
-7.73072e-007,0.000832204
-7.71072e-007,0.001067492
-7.69072e-007,0.0003616281
-7.67072e-007,0.0001263402
-7.65072e-007,0.002479219
-7.63072e-007,-0.0005795236
-7.61072e-007,0.005537962
-7.59072e-007,-0.002461827
-7.57072e-007,0.001067492
-7.55072e-007,0.001067492
-7.53072e-007,0.000832204
-7.51072e-007,0.002008644
-7.49072e-007,-0.0005795236
-7.47072e-007,0.004832099
-7.45072e-007,0.0001263402
-7.43072e-007,0.001773356
-7.41072e-007,-0.002697115
-7.39072e-007,0.001773356
-7.37072e-007,0.002949795
-7.35072e-007,-0.001285387
-7.33072e-007,0.0003616281
-7.31072e-007,0.002008644
-7.29072e-007,0.002008644
-7.27072e-007,-0.0008148115
-7.25072e-007,0.003890947
-7.23072e-007,0.002949795
-7.21072e-007,-0.002461827
-7.19072e-007,0.002479219
-7.17072e-007,0.004596811
-7.15072e-007,0.000596916
-7.13072e-007,0.000596916
-7.11072e-007,0.000832204
-7.09072e-007,0.000596916
-7.07072e-007,0.001773356
-7.05072e-007,0.003420371
-7.03072e-007,-0.0003442356
-7.01072e-007,0.001538068
-6.99072e-007,0.001773356
-6.97072e-007,-0.0005795236
-6.95072e-007,0.003655659
-6.93072e-007,0.002243931
-6.91072e-007,0.002008644
-6.89072e-007,0.002949795
-6.87072e-007,-0.001755963
-6.85072e-007,-0.002461827
-6.83072e-007,0.000832204
-6.81072e-007,0.00130278
-6.79072e-007,0.001067492
-6.77072e-007,0.001773356
-6.75072e-007,-0.002697115
-6.73072e-007,-0.0001089477
-6.71072e-007,0.00130278
-6.69072e-007,0.002008644
-6.67072e-007,-0.0008148115
-6.65072e-007,0.002243931
-6.63072e-007,-0.0001089477
-6.61072e-007,0.001067492
-6.59072e-007,-0.0001089477
-6.57072e-007,-0.0003442356
-6.55072e-007,-0.001520675
-6.53072e-007,-0.0008148115
-6.51072e-007,-0.0001089477
-6.49072e-007,0.001067492
-6.47072e-007,0.003420371
-6.45072e-007,0.000596916
-6.43072e-007,0.000832204
-6.41072e-007,0.003185083
-6.39072e-007,0.0001263402
-6.37072e-007,0.001773356
-6.35072e-007,0.002008644
-6.33072e-007,0.000596916
-6.31072e-007,-0.001050099
-6.29072e-007,0.001538068
-6.27072e-007,-0.0001089477
-6.25072e-007,0.002714507
-6.23072e-007,0.000832204
-6.21072e-007,-0.001050099
-6.19072e-007,0.003420371
-6.17072e-007,0.001538068
-6.15072e-007,0.004126235
-6.13072e-007,-0.002226539
-6.11072e-007,-0.0001089477
-6.09072e-007,0.002243931
-6.07072e-007,-0.0003442356
-6.05072e-007,0.002008644
-6.03072e-007,0.0003616281
-6.01072e-007,-0.001755963
-5.99072e-007,0.001538068
-5.97072e-007,0.002008644
-5.95072e-007,-0.0001089477
-5.93072e-007,0.003420371
-5.91072e-007,-0.0003442356
-5.89072e-007,0.0001263402
-5.87072e-007,-0.001520675
-5.85072e-007,0.002008644
-5.83072e-007,0.001067492
-5.81072e-007,0.002714507
-5.79072e-007,0.0003616281
-5.77072e-007,0.003655659
-5.75072e-007,-0.0008148115
-5.73072e-007,-0.0003442356
-5.71072e-007,0.003655659
-5.69072e-007,0.00130278
-5.67072e-007,0.002949795
-5.65072e-007,0.002949795
-5.63072e-007,-0.002226539
-5.61072e-007,-0.003873554
-5.59072e-007,0.001773356
-5.57072e-007,0.000832204
-5.55072e-007,0.002949795
-5.53072e-007,-0.0003442356
-5.51072e-007,-0.0008148115
-5.49072e-007,0.005537962
-5.47072e-007,0.000596916
-5.45072e-007,0.003890947
-5.43072e-007,0.0001263402
-5.41072e-007,0.002243931
-5.39072e-007,-0.003402979
-5.37072e-007,0.003185083
-5.35072e-007,0.000596916
-5.33072e-007,0.002949795
-5.31072e-007,-0.0001089477
-5.29072e-007,0.002243931
-5.27072e-007,0.0001263402
-5.25072e-007,0.000832204
-5.23072e-007,0.002479219
-5.21072e-007,-0.0003442356
-5.19072e-007,0.002714507
-5.17072e-007,0.003420371
-5.15072e-007,-0.0005795236
-5.13072e-007,-0.0003442356
-5.11072e-007,0.002008644
-5.09072e-007,-0.001991251
-5.07072e-007,0.001538068
-5.05072e-007,-0.0003442356
-5.03072e-007,0.003890947
-5.01072e-007,0.000832204
-4.99072e-007,0.002008644
-4.97072e-007,0.002949795
-4.95072e-007,0.0001263402
-4.93072e-007,0.004361523
-4.91072e-007,0.00130278
-4.89072e-007,-0.001755963
-4.87072e-007,0.002243931
-4.85072e-007,0.001773356
-4.83072e-007,0.001773356
-4.81072e-007,0.000832204
-4.79072e-007,0.0003616281
-4.77072e-007,0.002479219
-4.75072e-007,0.0003616281
-4.73072e-007,0.003185083
-4.71072e-007,0.002008644
-4.69072e-007,0.003655659
-4.67072e-007,0.001773356
-4.65072e-007,0.001538068
-4.63072e-007,0.000832204
-4.61072e-007,0.002479219
-4.59072e-007,-0.001050099
-4.57072e-007,0.003890947
-4.55072e-007,0.002714507
-4.53072e-007,0.0003616281
-4.51072e-007,-0.001991251
-4.49072e-007,0.001538068
-4.47072e-007,0.000832204
-4.45072e-007,0.002714507
-4.43072e-007,0.003655659
-4.41072e-007,-0.002226539
-4.39072e-007,0.003185083
-4.37072e-007,0.0001263402
-4.35072e-007,0.0001263402
-4.33072e-007,0.002243931
-4.31072e-007,0.000596916
-4.29072e-007,0.003655659
-4.27072e-007,-0.0005795236
-4.25072e-007,-0.001991251
-4.23072e-007,0.004126235
-4.21072e-007,0.002949795
-4.19072e-007,-0.001050099
-4.17072e-007,0.002243931
-4.15072e-007,0.001773356
-4.13072e-007,0.002008644
-4.11072e-007,0.002243931
-4.09072e-007,0.003655659
-4.07072e-007,0.001067492
-4.05072e-007,-0.001050099
-4.03072e-007,-0.0005795236
-4.01072e-007,-0.001285387
-3.99072e-007,0.001773356
-3.97072e-007,0.003655659
-3.95072e-007,0.0001263402
-3.93072e-007,0.001067492
-3.91072e-007,0.003655659
-3.89072e-007,0.001538068
-3.87072e-007,0.003185083
-3.85072e-007,0.00130278
-3.83072e-007,0.00130278
-3.81072e-007,0.001773356
-3.79072e-007,-0.002697115
-3.77072e-007,0.002008644
-3.75072e-007,0.005302674
-3.73072e-007,-0.002461827
-3.71072e-007,0.001773356
-3.69072e-007,0.001773356
-3.67072e-007,0.0001263402
-3.65072e-007,-0.001050099
-3.63072e-007,0.00130278
-3.61072e-007,-0.0001089477
-3.59072e-007,0.004126235
-3.57072e-007,0.0001263402
-3.55072e-007,0.002008644
-3.53072e-007,0.0003616281
-3.51072e-007,0.000596916
-3.49072e-007,0.002949795
-3.47072e-007,-0.0001089477
-3.45072e-007,-0.0003442356
-3.43072e-007,0.001067492
-3.41072e-007,0.005067386
-3.39072e-007,-0.0005795236
-3.37072e-007,-0.0003442356
-3.35072e-007,0.001067492
-3.33072e-007,-0.0001089477
-3.31072e-007,0.002008644
-3.29072e-007,0.001067492
-3.27072e-007,0.000832204
-3.25072e-007,-0.001050099
-3.23072e-007,0.004126235
-3.21072e-007,0.002008644
