LECROYWS4054HD,18796,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,12-Sep-2025 11:41:15,0                 
Time,Ampl
-4.00003e-007,0.001445421
-3.99603e-007,-0.0005545266
-3.99203e-007,-0.001378034
-3.98803e-007,-0.0004368826
-3.98403e-007,0.001445421
-3.98003e-007,0.002033641
-3.97603e-007,0.0005042691
-3.97203e-007,-0.001966254
-3.96803e-007,-0.003260338
-3.96403e-007,-0.00243683
-3.96003e-007,-0.0009074584
-3.95603e-007,0.001327777
-3.95203e-007,0.002739504
-3.94803e-007,0.001915997
-3.94403e-007,0.0002689811
-3.94003e-007,-0.001495678
-3.93603e-007,-0.002201542
-3.93203e-007,-0.00126039
-3.92803e-007,0.0005042691
-3.92403e-007,0.001915997
-3.92003e-007,0.001798353
-3.91603e-007,0.0005042691
-3.91203e-007,-0.001142746
-3.90803e-007,-0.001966254
-3.90403e-007,-0.002201542
-3.90003e-007,-0.00126039
-3.89603e-007,0.0002689811
-3.89203e-007,0.001680709
-3.88803e-007,0.002151284
-3.88403e-007,0.0003866251
-3.88003e-007,-0.001613322
-3.87603e-007,-0.001966254
-3.87203e-007,-0.0006721705
-3.86803e-007,0.0005042691
-3.86403e-007,0.0002689811
-3.86003e-007,-0.0006721705
-3.85603e-007,-0.001142746
-3.85203e-007,-0.0007898145
-3.84803e-007,-0.0003192386
-3.84403e-007,-0.0007898145
-3.84003e-007,-0.001378034
-3.83603e-007,-0.0004368826
-3.83203e-007,0.001327777
-3.82803e-007,0.001680709
-3.82403e-007,-0.0003192386
-3.82003e-007,-0.003848557
-3.81603e-007,-0.005730861
-3.81203e-007,-0.005142641
-3.80803e-007,-0.002907406
-3.80403e-007,-8.395073e-005
-3.80003e-007,0.001680709
-3.79603e-007,0.001798353
-3.79203e-007,0.001327777
-3.78803e-007,0.0009748449
-3.78403e-007,3.369323e-005
-3.78003e-007,-0.0005545266
-3.77603e-007,3.369323e-005
-3.77203e-007,0.0001513372
-3.76803e-007,-0.001025102
-3.76403e-007,-0.002672118
-3.76003e-007,-0.003260338
